id,age_group_det,pop,ICD10D,hosp,disease,f_age,l_age
06414,ALT050B55,22184,ICD10D-J00-J99,200,respiratory,50,55
06414,ALT055B60,18693,ICD10D-A00-B99,81,infectious,55,60
06414,ALT055B60,18693,ICD10D-INS,3591,all,55,60
06414,ALT055B60,18693,ICD10D-J00-J99,199,respiratory,55,60
06414,ALT060B65,15312,ICD10D-A00-B99,81,infectious,60,65
06414,ALT060B65,15312,ICD10D-INS,3692,all,60,65
06414,ALT060B65,15312,ICD10D-J00-J99,228,respiratory,60,65
06414,ALT065B70,14131,ICD10D-A00-B99,137,infectious,65,70
06414,ALT065B70,14131,ICD10D-INS,4113,all,65,70
06414,ALT065B70,14131,ICD10D-J00-J99,307,respiratory,65,70
06414,ALT070B75,12318,ICD10D-A00-B99,140,infectious,70,75
06414,ALT070B75,12318,ICD10D-INS,4817,all,70,75
06414,ALT070B75,12318,ICD10D-J00-J99,328,respiratory,70,75
06414,ALT075B80,13025,ICD10D-A00-B99,171,infectious,75,80
06414,ALT075B80,13025,ICD10D-INS,5878,all,75,80
06414,ALT075B80,13025,ICD10D-J00-J99,425,respiratory,75,80
06414,ALT080B85,8175,ICD10D-A00-B99,196,infectious,80,85
06414,ALT080B85,8175,ICD10D-INS,4666,all,80,85
06414,ALT080B85,8175,ICD10D-J00-J99,323,respiratory,80,85
06414,ALT085B90,4733,ICD10D-A00-B99,144,infectious,85,90
06414,ALT085B90,4733,ICD10D-INS,3262,all,85,90
06414,ALT085B90,4733,ICD10D-J00-J99,227,respiratory,85,90
06414,ALT090UM,3004,ICD10D-A00-B99,93,infectious,90,NA
06414,ALT090UM,3004,ICD10D-INS,2125,all,90,NA
06414,ALT090UM,3004,ICD10D-J00-J99,168,respiratory,90,NA
06431,ALT000,2278,ICD10D-A00-B99,61,infectious,0,NA
06431,ALT000,2278,ICD10D-INS,2800,all,0,NA
06431,ALT000,2278,ICD10D-J00-J99,126,respiratory,0,NA
06431,ALT001B05,9268,ICD10D-A00-B99,100,infectious,1,5
06431,ALT001B05,9268,ICD10D-INS,867,all,1,5
06431,ALT001B05,9268,ICD10D-J00-J99,234,respiratory,1,5
06431,ALT005B10,11342,ICD10D-A00-B99,40,infectious,5,10
06431,ALT005B10,11342,ICD10D-INS,558,all,5,10
06431,ALT005B10,11342,ICD10D-J00-J99,89,respiratory,5,10
06431,ALT010B15,11910,ICD10D-A00-B99,49,infectious,10,15
06431,ALT010B15,11910,ICD10D-INS,643,all,10,15
06431,ALT010B15,11910,ICD10D-J00-J99,41,respiratory,10,15
06431,ALT015B20,14156,ICD10D-A00-B99,58,infectious,15,20
06431,ALT015B20,14156,ICD10D-INS,1362,all,15,20
06431,ALT015B20,14156,ICD10D-J00-J99,94,respiratory,15,20
06431,ALT020B25,14034,ICD10D-A00-B99,58,infectious,20,25
06431,ALT020B25,14034,ICD10D-INS,1794,all,20,25
06431,ALT020B25,14034,ICD10D-J00-J99,136,respiratory,20,25
06431,ALT025B30,14697,ICD10D-A00-B99,53,infectious,25,30
06431,ALT025B30,14697,ICD10D-INS,2108,all,25,30
06431,ALT025B30,14697,ICD10D-J00-J99,88,respiratory,25,30
06431,ALT030B35,14962,ICD10D-A00-B99,52,infectious,30,35
06431,ALT030B35,14962,ICD10D-INS,2271,all,30,35
06431,ALT030B35,14962,ICD10D-J00-J99,97,respiratory,30,35
06431,ALT035B40,15414,ICD10D-A00-B99,50,infectious,35,40
06431,ALT035B40,15414,ICD10D-INS,2154,all,35,40
06431,ALT035B40,15414,ICD10D-J00-J99,98,respiratory,35,40
06431,ALT040B45,15268,ICD10D-A00-B99,44,infectious,40,45
06431,ALT040B45,15268,ICD10D-INS,1866,all,40,45
06431,ALT040B45,15268,ICD10D-J00-J99,77,respiratory,40,45
06431,ALT045B50,21621,ICD10D-A00-B99,76,infectious,45,50
06431,ALT045B50,21621,ICD10D-INS,2783,all,45,50
06431,ALT045B50,21621,ICD10D-J00-J99,120,respiratory,45,50
06431,ALT050B55,24623,ICD10D-A00-B99,85,infectious,50,55
06431,ALT050B55,24623,ICD10D-INS,3632,all,50,55
06431,ALT050B55,24623,ICD10D-J00-J99,160,respiratory,50,55
06431,ALT055B60,21873,ICD10D-A00-B99,86,infectious,55,60
06431,ALT055B60,21873,ICD10D-INS,3924,all,55,60
06431,ALT055B60,21873,ICD10D-J00-J99,190,respiratory,55,60
06431,ALT060B65,18004,ICD10D-A00-B99,110,infectious,60,65
06431,ALT060B65,18004,ICD10D-INS,4040,all,60,65
06431,ALT060B65,18004,ICD10D-J00-J99,224,respiratory,60,65
06431,ALT065B70,16265,ICD10D-A00-B99,123,infectious,65,70
06431,ALT065B70,16265,ICD10D-INS,4393,all,65,70
06431,ALT065B70,16265,ICD10D-J00-J99,259,respiratory,65,70
06431,ALT070B75,12116,ICD10D-A00-B99,161,infectious,70,75
06431,ALT070B75,12116,ICD10D-INS,4764,all,70,75
06431,ALT070B75,12116,ICD10D-J00-J99,275,respiratory,70,75
06431,ALT075B80,14112,ICD10D-A00-B99,252,infectious,75,80
06431,ALT075B80,14112,ICD10D-INS,6414,all,75,80
06431,ALT075B80,14112,ICD10D-J00-J99,370,respiratory,75,80
06431,ALT080B85,8861,ICD10D-A00-B99,196,infectious,80,85
06431,ALT080B85,8861,ICD10D-INS,4633,all,80,85
06431,ALT080B85,8861,ICD10D-J00-J99,281,respiratory,80,85
06431,ALT085B90,4782,ICD10D-A00-B99,152,infectious,85,90
06431,ALT085B90,4782,ICD10D-INS,2820,all,85,90
06431,ALT085B90,4782,ICD10D-J00-J99,187,respiratory,85,90
06431,ALT090UM,2349,ICD10D-A00-B99,62,infectious,90,NA
06431,ALT090UM,2349,ICD10D-INS,1369,all,90,NA
06431,ALT090UM,2349,ICD10D-J00-J99,93,respiratory,90,NA
06432,ALT000,2803,ICD10D-A00-B99,72,infectious,0,NA
06432,ALT000,2803,ICD10D-INS,3547,all,0,NA
06432,ALT000,2803,ICD10D-J00-J99,141,respiratory,0,NA
06432,ALT001B05,10837,ICD10D-A00-B99,106,infectious,1,5
06432,ALT001B05,10837,ICD10D-INS,1082,all,1,5
06432,ALT001B05,10837,ICD10D-J00-J99,359,respiratory,1,5
06432,ALT005B10,13489,ICD10D-A00-B99,63,infectious,5,10
06432,ALT005B10,13489,ICD10D-INS,820,all,5,10
06432,ALT005B10,13489,ICD10D-J00-J99,173,respiratory,5,10
06432,ALT010B15,13697,ICD10D-A00-B99,47,infectious,10,15
06432,ALT010B15,13697,ICD10D-INS,823,all,10,15
06432,ALT010B15,13697,ICD10D-J00-J99,47,respiratory,10,15
06432,ALT015B20,16189,ICD10D-A00-B99,98,infectious,15,20
06432,ALT015B20,16189,ICD10D-INS,1677,all,15,20
06432,ALT015B20,16189,ICD10D-J00-J99,123,respiratory,15,20
06432,ALT020B25,16223,ICD10D-A00-B99,90,infectious,20,25
06432,ALT020B25,16223,ICD10D-INS,1939,all,20,25
06432,ALT020B25,16223,ICD10D-J00-J99,135,respiratory,20,25
06432,ALT025B30,17311,ICD10D-A00-B99,67,infectious,25,30
06432,ALT025B30,17311,ICD10D-INS,2526,all,25,30
06432,ALT025B30,17311,ICD10D-J00-J99,111,respiratory,25,30
06432,ALT030B35,16389,ICD10D-A00-B99,57,infectious,30,35
06432,ALT030B35,16389,ICD10D-INS,2835,all,30,35
06432,ALT030B35,16389,ICD10D-J00-J99,120,respiratory,30,35
06432,ALT035B40,17905,ICD10D-A00-B99,70,infectious,35,40
06432,ALT035B40,17905,ICD10D-INS,2552,all,35,40
06432,ALT035B40,17905,ICD10D-J00-J99,148,respiratory,35,40
06432,ALT040B45,17806,ICD10D-A00-B99,50,infectious,40,45
06432,ALT040B45,17806,ICD10D-INS,2220,all,40,45
06432,ALT040B45,17806,ICD10D-J00-J99,117,respiratory,40,45
06432,ALT045B50,23919,ICD10D-A00-B99,85,infectious,45,50
06432,ALT045B50,23919,ICD10D-INS,3227,all,45,50
06432,ALT045B50,23919,ICD10D-J00-J99,145,respiratory,45,50
06432,ALT050B55,26697,ICD10D-A00-B99,98,infectious,50,55
06432,ALT050B55,26697,ICD10D-INS,4063,all,50,55
06432,ALT050B55,26697,ICD10D-J00-J99,173,respiratory,50,55
06432,ALT055B60,22721,ICD10D-A00-B99,108,infectious,55,60
06432,ALT055B60,22721,ICD10D-INS,4131,all,55,60
06432,ALT055B60,22721,ICD10D-J00-J99,188,respiratory,55,60
06432,ALT060B65,18664,ICD10D-A00-B99,103,infectious,60,65
06432,ALT060B65,18664,ICD10D-INS,4390,all,60,65
06432,ALT060B65,18664,ICD10D-J00-J99,193,respiratory,60,65
06432,ALT065B70,17286,ICD10D-A00-B99,139,infectious,65,70
06432,ALT065B70,17286,ICD10D-INS,5242,all,65,70
06432,ALT065B70,17286,ICD10D-J00-J99,313,respiratory,65,70
06432,ALT070B75,12992,ICD10D-A00-B99,175,infectious,70,75
06432,ALT070B75,12992,ICD10D-INS,5235,all,70,75
06432,ALT070B75,12992,ICD10D-J00-J99,281,respiratory,70,75
06432,ALT075B80,14240,ICD10D-A00-B99,256,infectious,75,80
06432,ALT075B80,14240,ICD10D-INS,7124,all,75,80
06432,ALT075B80,14240,ICD10D-J00-J99,352,respiratory,75,80
06432,ALT080B85,8669,ICD10D-A00-B99,200,infectious,80,85
06432,ALT080B85,8669,ICD10D-INS,4797,all,80,85
06432,ALT080B85,8669,ICD10D-J00-J99,292,respiratory,80,85
06432,ALT085B90,4592,ICD10D-A00-B99,134,infectious,85,90
06432,ALT085B90,4592,ICD10D-INS,2983,all,85,90
06432,ALT085B90,4592,ICD10D-J00-J99,189,respiratory,85,90
06432,ALT090UM,2315,ICD10D-A00-B99,89,infectious,90,NA
06432,ALT090UM,2315,ICD10D-INS,1488,all,90,NA
06432,ALT090UM,2315,ICD10D-J00-J99,115,respiratory,90,NA
06433,ALT000,2939,ICD10D-A00-B99,69,infectious,0,NA
06433,ALT000,2939,ICD10D-INS,3788,all,0,NA
06433,ALT000,2939,ICD10D-J00-J99,210,respiratory,0,NA
06433,ALT001B05,10849,ICD10D-A00-B99,125,infectious,1,5
06433,ALT001B05,10849,ICD10D-INS,1353,all,1,5
06433,ALT001B05,10849,ICD10D-J00-J99,488,respiratory,1,5
06433,ALT005B10,12996,ICD10D-A00-B99,67,infectious,5,10
06433,ALT005B10,12996,ICD10D-INS,883,all,5,10
06433,ALT005B10,12996,ICD10D-J00-J99,173,respiratory,5,10
06433,ALT010B15,12627,ICD10D-A00-B99,39,infectious,10,15
06433,ALT010B15,12627,ICD10D-INS,839,all,10,15
06433,ALT010B15,12627,ICD10D-J00-J99,56,respiratory,10,15
06433,ALT015B20,14343,ICD10D-A00-B99,74,infectious,15,20
06433,ALT015B20,14343,ICD10D-INS,1574,all,15,20
06433,ALT015B20,14343,ICD10D-J00-J99,125,respiratory,15,20
06433,ALT020B25,15419,ICD10D-A00-B99,44,infectious,20,25
06433,ALT020B25,15419,ICD10D-INS,1934,all,20,25
06433,ALT020B25,15419,ICD10D-J00-J99,157,respiratory,20,25
06433,ALT025B30,17431,ICD10D-A00-B99,52,infectious,25,30
06433,ALT025B30,17431,ICD10D-INS,2693,all,25,30
06433,ALT025B30,17431,ICD10D-J00-J99,152,respiratory,25,30
06433,ALT030B35,17483,ICD10D-A00-B99,49,infectious,30,35
06433,ALT030B35,17483,ICD10D-INS,2986,all,30,35
06433,ALT030B35,17483,ICD10D-J00-J99,159,respiratory,30,35
06433,ALT035B40,18124,ICD10D-A00-B99,43,infectious,35,40
06433,ALT035B40,18124,ICD10D-INS,2542,all,35,40
06433,ALT035B40,18124,ICD10D-J00-J99,121,respiratory,35,40
06433,ALT040B45,17075,ICD10D-A00-B99,38,infectious,40,45
06433,ALT040B45,17075,ICD10D-INS,2296,all,40,45
06433,ALT040B45,17075,ICD10D-J00-J99,115,respiratory,40,45
06433,ALT045B50,21205,ICD10D-A00-B99,58,infectious,45,50
06433,ALT045B50,21205,ICD10D-INS,2960,all,45,50
06433,ALT045B50,21205,ICD10D-J00-J99,150,respiratory,45,50
06433,ALT050B55,22779,ICD10D-A00-B99,91,infectious,50,55
06433,ALT050B55,22779,ICD10D-INS,3671,all,50,55
06433,ALT050B55,22779,ICD10D-J00-J99,215,respiratory,50,55
06433,ALT055B60,18770,ICD10D-A00-B99,81,infectious,55,60
06433,ALT055B60,18770,ICD10D-INS,3808,all,55,60
06433,ALT055B60,18770,ICD10D-J00-J99,184,respiratory,55,60
06433,ALT060B65,15376,ICD10D-A00-B99,86,infectious,60,65
06433,ALT060B65,15376,ICD10D-INS,3661,all,60,65
06433,ALT060B65,15376,ICD10D-J00-J99,183,respiratory,60,65
06433,ALT065B70,14158,ICD10D-A00-B99,104,infectious,65,70
06433,ALT065B70,14158,ICD10D-INS,4282,all,65,70
06433,ALT065B70,14158,ICD10D-J00-J99,291,respiratory,65,70
06433,ALT070B75,11225,ICD10D-A00-B99,99,infectious,70,75
06433,ALT070B75,11225,ICD10D-INS,4605,all,70,75
06433,ALT070B75,11225,ICD10D-J00-J99,316,respiratory,70,75
06433,ALT075B80,12636,ICD10D-A00-B99,162,infectious,75,80
06433,ALT075B80,12636,ICD10D-INS,6175,all,75,80
06433,ALT075B80,12636,ICD10D-J00-J99,375,respiratory,75,80
06433,ALT080B85,7610,ICD10D-A00-B99,126,infectious,80,85
06433,ALT080B85,7610,ICD10D-INS,4331,all,80,85
06433,ALT080B85,7610,ICD10D-J00-J99,299,respiratory,80,85
06433,ALT085B90,4101,ICD10D-A00-B99,98,infectious,85,90
06433,ALT085B90,4101,ICD10D-INS,2495,all,85,90
06433,ALT085B90,4101,ICD10D-J00-J99,149,respiratory,85,90
06433,ALT090UM,1899,ICD10D-A00-B99,58,infectious,90,NA
06433,ALT090UM,1899,ICD10D-INS,1210,all,90,NA
06433,ALT090UM,1899,ICD10D-J00-J99,104,respiratory,90,NA
06434,ALT000,2089,ICD10D-A00-B99,54,infectious,0,NA
06434,ALT000,2089,ICD10D-INS,2509,all,0,NA
06434,ALT000,2089,ICD10D-J00-J99,111,respiratory,0,NA
06434,ALT001B05,8804,ICD10D-A00-B99,80,infectious,1,5
06434,ALT001B05,8804,ICD10D-INS,722,all,1,5
06434,ALT001B05,8804,ICD10D-J00-J99,217,respiratory,1,5
06434,ALT005B10,11828,ICD10D-A00-B99,38,infectious,5,10
06434,ALT005B10,11828,ICD10D-INS,517,all,5,10
06434,ALT005B10,11828,ICD10D-J00-J99,85,respiratory,5,10
06434,ALT010B15,12123,ICD10D-A00-B99,26,infectious,10,15
06434,ALT010B15,12123,ICD10D-INS,645,all,10,15
06434,ALT010B15,12123,ICD10D-J00-J99,44,respiratory,10,15
06434,ALT015B20,12558,ICD10D-A00-B99,57,infectious,15,20
06434,ALT015B20,12558,ICD10D-INS,1126,all,15,20
06434,ALT015B20,12558,ICD10D-J00-J99,101,respiratory,15,20
06434,ALT020B25,10693,ICD10D-A00-B99,63,infectious,20,25
06434,ALT020B25,10693,ICD10D-INS,1259,all,20,25
06434,ALT020B25,10693,ICD10D-J00-J99,108,respiratory,20,25
06434,ALT025B30,10837,ICD10D-A00-B99,44,infectious,25,30
06434,ALT025B30,10837,ICD10D-INS,1571,all,25,30
06434,ALT025B30,10837,ICD10D-J00-J99,86,respiratory,25,30
06434,ALT030B35,11983,ICD10D-A00-B99,50,infectious,30,35
06434,ALT030B35,11983,ICD10D-INS,2044,all,30,35
06434,ALT030B35,11983,ICD10D-J00-J99,85,respiratory,30,35
06434,ALT035B40,13842,ICD10D-A00-B99,39,infectious,35,40
06434,ALT035B40,13842,ICD10D-INS,2004,all,35,40
06434,ALT035B40,13842,ICD10D-J00-J99,87,respiratory,35,40
06434,ALT040B45,15230,ICD10D-A00-B99,26,infectious,40,45
06434,ALT040B45,15230,ICD10D-INS,1765,all,40,45
06434,ALT040B45,15230,ICD10D-J00-J99,72,respiratory,40,45
06434,ALT045B50,20078,ICD10D-A00-B99,68,infectious,45,50
06434,ALT045B50,20078,ICD10D-INS,2426,all,45,50
06434,ALT045B50,20078,ICD10D-J00-J99,112,respiratory,45,50
06434,ALT050B55,21221,ICD10D-A00-B99,64,infectious,50,55
06434,ALT050B55,21221,ICD10D-INS,2980,all,50,55
06434,ALT050B55,21221,ICD10D-J00-J99,110,respiratory,50,55
06434,ALT055B60,17034,ICD10D-A00-B99,87,infectious,55,60
06434,ALT055B60,17034,ICD10D-INS,2960,all,55,60
06434,ALT055B60,17034,ICD10D-J00-J99,134,respiratory,55,60
06434,ALT060B65,13813,ICD10D-A00-B99,67,infectious,60,65
06434,ALT060B65,13813,ICD10D-INS,3111,all,60,65
06434,ALT060B65,13813,ICD10D-J00-J99,154,respiratory,60,65
06434,ALT065B70,12987,ICD10D-A00-B99,93,infectious,65,70
06434,ALT065B70,12987,ICD10D-INS,3742,all,65,70
06434,ALT065B70,12987,ICD10D-J00-J99,207,respiratory,65,70
06434,ALT070B75,11919,ICD10D-A00-B99,119,infectious,70,75
06434,ALT070B75,11919,ICD10D-INS,4609,all,70,75
06434,ALT070B75,11919,ICD10D-J00-J99,268,respiratory,70,75
06434,ALT075B80,12892,ICD10D-A00-B99,143,infectious,75,80
06434,ALT075B80,12892,ICD10D-INS,5783,all,75,80
06434,ALT075B80,12892,ICD10D-J00-J99,326,respiratory,75,80
06434,ALT080B85,7841,ICD10D-A00-B99,135,infectious,80,85
06434,ALT080B85,7841,ICD10D-INS,4091,all,80,85
06434,ALT080B85,7841,ICD10D-J00-J99,240,respiratory,80,85
06434,ALT085B90,4443,ICD10D-A00-B99,135,infectious,85,90
06434,ALT085B90,4443,ICD10D-INS,2908,all,85,90
06434,ALT085B90,4443,ICD10D-J00-J99,206,respiratory,85,90
06434,ALT090UM,2776,ICD10D-A00-B99,72,infectious,90,NA
06434,ALT090UM,2776,ICD10D-INS,1652,all,90,NA
06434,ALT090UM,2776,ICD10D-J00-J99,137,respiratory,90,NA
06435,ALT000,3914,ICD10D-A00-B99,199,infectious,0,NA
06435,ALT000,3914,ICD10D-INS,5394,all,0,NA
06435,ALT000,3914,ICD10D-J00-J99,421,respiratory,0,NA
06435,ALT001B05,14859,ICD10D-A00-B99,359,infectious,1,5
06435,ALT001B05,14859,ICD10D-INS,2395,all,1,5
06435,ALT001B05,14859,ICD10D-J00-J99,881,respiratory,1,5
06435,ALT005B10,18527,ICD10D-A00-B99,211,infectious,5,10
06435,ALT005B10,18527,ICD10D-INS,1571,all,5,10
06435,ALT005B10,18527,ICD10D-J00-J99,304,respiratory,5,10
06435,ALT010B15,19247,ICD10D-A00-B99,159,infectious,10,15
06435,ALT010B15,19247,ICD10D-INS,1746,all,10,15
06435,ALT010B15,19247,ICD10D-J00-J99,159,respiratory,10,15
06435,ALT015B20,22471,ICD10D-A00-B99,186,infectious,15,20
06435,ALT015B20,22471,ICD10D-INS,2916,all,15,20
06435,ALT015B20,22471,ICD10D-J00-J99,248,respiratory,15,20
06435,ALT020B25,22538,ICD10D-A00-B99,124,infectious,20,25
06435,ALT020B25,22538,ICD10D-INS,3089,all,20,25
06435,ALT020B25,22538,ICD10D-J00-J99,220,respiratory,20,25
06435,ALT025B30,24632,ICD10D-A00-B99,102,infectious,25,30
06435,ALT025B30,24632,ICD10D-INS,4218,all,25,30
06435,ALT025B30,24632,ICD10D-J00-J99,210,respiratory,25,30
06435,ALT030B35,24029,ICD10D-A00-B99,103,infectious,30,35
06435,ALT030B35,24029,ICD10D-INS,4553,all,30,35
06435,ALT030B35,24029,ICD10D-J00-J99,214,respiratory,30,35
06435,ALT035B40,25323,ICD10D-A00-B99,85,infectious,35,40
06435,ALT035B40,25323,ICD10D-INS,3869,all,35,40
06435,ALT035B40,25323,ICD10D-J00-J99,198,respiratory,35,40
06435,ALT040B45,25455,ICD10D-A00-B99,99,infectious,40,45
06435,ALT040B45,25455,ICD10D-INS,3472,all,40,45
06435,ALT040B45,25455,ICD10D-J00-J99,178,respiratory,40,45
06435,ALT045B50,33275,ICD10D-A00-B99,137,infectious,45,50
06435,ALT045B50,33275,ICD10D-INS,5253,all,45,50
06435,ALT045B50,33275,ICD10D-J00-J99,238,respiratory,45,50
06435,ALT050B55,36245,ICD10D-A00-B99,148,infectious,50,55
06435,ALT050B55,36245,ICD10D-INS,6496,all,50,55
06435,ALT050B55,36245,ICD10D-J00-J99,256,respiratory,50,55
06435,ALT055B60,31719,ICD10D-A00-B99,165,infectious,55,60
06435,ALT055B60,31719,ICD10D-INS,6769,all,55,60
06435,ALT055B60,31719,ICD10D-J00-J99,327,respiratory,55,60
06435,ALT060B65,26515,ICD10D-A00-B99,162,infectious,60,65
06435,ALT060B65,26515,ICD10D-INS,6948,all,60,65
06435,ALT060B65,26515,ICD10D-J00-J99,410,respiratory,60,65
06435,ALT065B70,24477,ICD10D-A00-B99,196,infectious,65,70
06435,ALT065B70,24477,ICD10D-INS,7952,all,65,70
06435,ALT065B70,24477,ICD10D-J00-J99,543,respiratory,65,70
06435,ALT070B75,18802,ICD10D-A00-B99,267,infectious,70,75
06435,ALT070B75,18802,ICD10D-INS,8139,all,70,75
06435,ALT070B75,18802,ICD10D-J00-J99,551,respiratory,70,75
06435,ALT075B80,21284,ICD10D-A00-B99,341,infectious,75,80
06435,ALT075B80,21284,ICD10D-INS,10900,all,75,80
06435,ALT075B80,21284,ICD10D-J00-J99,684,respiratory,75,80
06435,ALT080B85,12839,ICD10D-A00-B99,273,infectious,80,85
06435,ALT080B85,12839,ICD10D-INS,7803,all,80,85
06435,ALT080B85,12839,ICD10D-J00-J99,533,respiratory,80,85
06435,ALT085B90,7101,ICD10D-A00-B99,227,infectious,85,90
06435,ALT085B90,7101,ICD10D-INS,5076,all,85,90
06435,ALT085B90,7101,ICD10D-J00-J99,384,respiratory,85,90
06435,ALT090UM,3463,ICD10D-A00-B99,133,infectious,90,NA
06435,ALT090UM,3463,ICD10D-INS,2519,all,90,NA
06435,ALT090UM,3463,ICD10D-J00-J99,211,respiratory,90,NA
06436,ALT000,2387,ICD10D-A00-B99,63,infectious,0,NA
06436,ALT000,2387,ICD10D-INS,2884,all,0,NA
06436,ALT000,2387,ICD10D-J00-J99,160,respiratory,0,NA
06436,ALT001B05,9179,ICD10D-A00-B99,82,infectious,1,5
06436,ALT001B05,9179,ICD10D-INS,872,all,1,5
06436,ALT001B05,9179,ICD10D-J00-J99,275,respiratory,1,5
06436,ALT005B10,11892,ICD10D-A00-B99,42,infectious,5,10
06436,ALT005B10,11892,ICD10D-INS,619,all,5,10
06436,ALT005B10,11892,ICD10D-J00-J99,90,respiratory,5,10
06436,ALT010B15,11855,ICD10D-A00-B99,28,infectious,10,15
06436,ALT010B15,11855,ICD10D-INS,698,all,10,15
06436,ALT010B15,11855,ICD10D-J00-J99,49,respiratory,10,15
06436,ALT015B20,12078,ICD10D-A00-B99,54,infectious,15,20
06436,ALT015B20,12078,ICD10D-INS,1161,all,15,20
06436,ALT015B20,12078,ICD10D-J00-J99,91,respiratory,15,20
06436,ALT020B25,11034,ICD10D-A00-B99,42,infectious,20,25
06436,ALT020B25,11034,ICD10D-INS,1218,all,20,25
06436,ALT020B25,11034,ICD10D-J00-J99,82,respiratory,20,25
06436,ALT025B30,12326,ICD10D-A00-B99,48,infectious,25,30
06436,ALT025B30,12326,ICD10D-INS,1794,all,25,30
06436,ALT025B30,12326,ICD10D-J00-J99,85,respiratory,25,30
06436,ALT030B35,13803,ICD10D-A00-B99,45,infectious,30,35
06436,ALT030B35,13803,ICD10D-INS,2307,all,30,35
06436,ALT030B35,13803,ICD10D-J00-J99,87,respiratory,30,35
06436,ALT035B40,15332,ICD10D-A00-B99,40,infectious,35,40
06436,ALT035B40,15332,ICD10D-INS,2033,all,35,40
06436,ALT035B40,15332,ICD10D-J00-J99,87,respiratory,35,40
06436,ALT040B45,15554,ICD10D-A00-B99,34,infectious,40,45
06436,ALT040B45,15554,ICD10D-INS,1806,all,40,45
06436,ALT040B45,15554,ICD10D-J00-J99,88,respiratory,40,45
06436,ALT045B50,19943,ICD10D-A00-B99,56,infectious,45,50
06436,ALT045B50,19943,ICD10D-INS,2426,all,45,50
06436,ALT045B50,19943,ICD10D-J00-J99,124,respiratory,45,50
06436,ALT050B55,20667,ICD10D-A00-B99,77,infectious,50,55
06436,ALT050B55,20667,ICD10D-INS,2977,all,50,55
06436,ALT050B55,20667,ICD10D-J00-J99,148,respiratory,50,55
06436,ALT055B60,16774,ICD10D-A00-B99,61,infectious,55,60
06436,ALT055B60,16774,ICD10D-INS,2809,all,55,60
06436,ALT055B60,16774,ICD10D-J00-J99,143,respiratory,55,60
06436,ALT060B65,13233,ICD10D-A00-B99,67,infectious,60,65
06436,ALT060B65,13233,ICD10D-INS,2915,all,60,65
06436,ALT060B65,13233,ICD10D-J00-J99,154,respiratory,60,65
06436,ALT065B70,12662,ICD10D-A00-B99,92,infectious,65,70
06436,ALT065B70,12662,ICD10D-INS,3361,all,65,70
06436,ALT065B70,12662,ICD10D-J00-J99,199,respiratory,65,70
06436,ALT070B75,11035,ICD10D-A00-B99,107,infectious,70,75
06436,ALT070B75,11035,ICD10D-INS,4005,all,70,75
06436,ALT070B75,11035,ICD10D-J00-J99,196,respiratory,70,75
06436,ALT075B80,12330,ICD10D-A00-B99,162,infectious,75,80
06436,ALT075B80,12330,ICD10D-INS,5563,all,75,80
06436,ALT075B80,12330,ICD10D-J00-J99,343,respiratory,75,80
06436,ALT080B85,7472,ICD10D-A00-B99,124,infectious,80,85
06436,ALT080B85,7472,ICD10D-INS,4106,all,80,85
06436,ALT080B85,7472,ICD10D-J00-J99,276,respiratory,80,85
06436,ALT085B90,4051,ICD10D-A00-B99,87,infectious,85,90
06436,ALT085B90,4051,ICD10D-INS,2655,all,85,90
06436,ALT085B90,4051,ICD10D-J00-J99,197,respiratory,85,90
06436,ALT090UM,2101,ICD10D-A00-B99,62,infectious,90,NA
06436,ALT090UM,2101,ICD10D-INS,1437,all,90,NA
06436,ALT090UM,2101,ICD10D-J00-J99,131,respiratory,90,NA
06437,ALT000,823,ICD10D-A00-B99,21,infectious,0,NA
06437,ALT000,823,ICD10D-INS,1031,all,0,NA
06437,ALT000,823,ICD10D-J00-J99,44,respiratory,0,NA
06437,ALT001B05,3114,ICD10D-A00-B99,34,infectious,1,5
06437,ALT001B05,3114,ICD10D-INS,283,all,1,5
06437,ALT001B05,3114,ICD10D-J00-J99,87,respiratory,1,5
06437,ALT005B10,3977,ICD10D-A00-B99,24,infectious,5,10
06437,ALT005B10,3977,ICD10D-INS,220,all,5,10
06437,ALT005B10,3977,ICD10D-J00-J99,34,respiratory,5,10
06437,ALT010B15,4338,ICD10D-A00-B99,23,infectious,10,15
06437,ALT010B15,4338,ICD10D-INS,299,all,10,15
06437,ALT010B15,4338,ICD10D-J00-J99,26,respiratory,10,15
06437,ALT015B20,5197,ICD10D-A00-B99,33,infectious,15,20
06437,ALT015B20,5197,ICD10D-INS,609,all,15,20
06437,ALT015B20,5197,ICD10D-J00-J99,34,respiratory,15,20
06437,ALT020B25,5063,ICD10D-A00-B99,29,infectious,20,25
06437,ALT020B25,5063,ICD10D-INS,768,all,20,25
06437,ALT020B25,5063,ICD10D-J00-J99,44,respiratory,20,25
06437,ALT025B30,5361,ICD10D-A00-B99,14,infectious,25,30
06437,ALT025B30,5361,ICD10D-INS,937,all,25,30
06437,ALT025B30,5361,ICD10D-J00-J99,28,respiratory,25,30
06437,ALT030B35,5078,ICD10D-A00-B99,16,infectious,30,35
06437,ALT030B35,5078,ICD10D-INS,888,all,30,35
06437,ALT030B35,5078,ICD10D-J00-J99,23,respiratory,30,35
06437,ALT035B40,5191,ICD10D-A00-B99,15,infectious,35,40
06437,ALT035B40,5191,ICD10D-INS,795,all,35,40
